,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente_Grande,porte_cliente_Médio,porte_cliente_Pequeno,ramo_atuacao_cliente_Cooperativa,ramo_atuacao_cliente_Distribuidor,ramo_atuacao_cliente_Indústria,ramo_atuacao_cliente_Produtor,score_risco_interno_A,score_risco_interno_B,score_risco_interno_C,score_risco_interno_D,score_risco_interno_F,regiao_Centro-Oeste,regiao_Nordeste,regiao_Norte,regiao_Sudeste,regiao_Sul
39,-0.28318352015857523,-1.1849050280269167,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
40,-0.28792355404500014,1.2435532632751247,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
41,0.04048595164393391,0.36795375983753603,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
42,-0.3248958183591144,-1.4558087417976624,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
43,0.17200941821883975,-0.031145461342580328,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
44,6.267593205974188,-0.8849759163521627,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
45,-0.320629787861332,1.1516395032457645,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
46,-0.11129492290874571,1.2242029980057858,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
47,-0.34832156477676174,-1.2623060891042726,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
48,-0.23885172954711706,-0.6164909857400843,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
49,-0.039870096504353573,-0.8801383500348279,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
50,-0.34789745648166054,1.2749974443378005,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
51,-0.1525581652674131,-0.9841460258575249,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
52,-0.34834651232353236,1.5797641223298893,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
53,-0.24895548598923326,1.2411344801164572,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54,-0.33307861369989,-0.783387023688133,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
55,-0.30780674882121406,1.5749265560125547,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
56,-0.2939359128167286,0.9460429347590379,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
57,-0.09839704122831583,-0.2585110782573133,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
58,0.30957019111224465,-1.1171790995842303,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
59,-0.30668410921653455,0.3945603745828771,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
60,-0.3182348233713489,0.24701460190416744,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
61,-0.08195660790645262,0.699327052574966,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
62,-0.33861696908297595,1.0403754779470655,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
63,-0.331407128066256,1.4660813138725228,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
64,-0.2867011242532379,0.5372685809442521,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
65,-0.3165882852844855,-1.576747899731031,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
66,3.0212936824423924,1.6112083033925653,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
67,-0.33781864758631497,0.2518521682215022,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
68,-0.3314320756130266,1.6233022191859021,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
69,-0.26586992269973897,1.700703280263258,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
70,-0.32898721602950226,-0.5995595036294127,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
71,-0.017467199504303213,-1.6662428766017237,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
72,-0.1804744701037787,0.972649549504379,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
73,-0.2735537671051015,-0.9381891458428449,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
74,0.09711688281332627,0.23733946926949795,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
75,-0.09093772474388928,-0.2319044635119722,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76,-0.30386503643145024,1.076657225327076,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
77,-0.3336025121820738,-1.5670727670963616,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
78,-0.31476711437022753,-1.622704779745711,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
79,-0.24556261962842388,0.9605556337110421,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
80,0.15449624038583828,1.2991852759244742,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
81,-0.325220136467133,0.5517812798962564,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
82,-0.1673021654088716,1.4007741685885038,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
83,-0.25693870095584365,-0.17869123402129003,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
84,-0.2474336856362232,0.4405172545975572,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
85,-0.2047234855648577,0.7331900167963092,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
86,-0.3304092261954297,0.7259336673203071,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
87,17.55575937857417,1.6982844971045905,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
88,-0.26636887363515216,-0.386706585666684,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
89,-0.1327498131315111,-1.1220166659015651,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
90,0.23068604822342598,0.12849422712946623,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
91,-0.15949358326965585,0.37762889247220555,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
92,-0.04887616088856089,0.5977381599109364,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
93,-0.33350272199499126,-0.46652642990270726,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
94,-0.3132952091107587,1.427380783333845,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
95,-0.32768994359742804,0.6170884251802754,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
96,-0.25446889382554855,0.00029871972009550625,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
97,-0.31743650187468786,0.5348497977855847,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
98,1.4683837386092813,0.03416168394143871,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
99,-0.33854212644266396,-0.868044434241491,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
100,-0.11037186367823142,0.002717502878762878,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
101,1.046994726106107,-1.6662428766017237,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
102,-0.34305763240815296,0.9605556337110421,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
103,1.7698249462391344,-1.426783343893654,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
104,-0.11224292968603072,-0.3963817183013535,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
105,0.09008167462400082,-0.679379347865436,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
106,-0.34612618066094386,-1.55014128498569,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
107,-0.31262162534795096,1.446731048603184,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
108,-0.3370951687299659,-0.198041499290629,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
109,-0.30795643410183804,0.32441566298152336,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
110,-0.14075797564489212,1.526550892839207,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
111,-0.310725611793381,1.0210252126777264,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
112,-0.29944932065304386,-0.17627245086262264,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
113,-0.22934671422749658,-0.5439274909800632,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
114,-0.29046820381560723,0.9750683326630464,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
115,-0.28787365895145883,-0.640678817326758,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
116,0.07311734281995383,0.5856442441175995,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
117,0.19920224419885632,1.461243747555188,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
118,-0.3026675541864587,-1.1510420638055736,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
119,0.11440553272539179,-0.9623769774295186,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
120,-0.0014009793839998513,-1.2163492090895927,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
121,-0.04862668542085433,-0.30446795827199336,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
122,-0.22173771246244603,1.1903400337844425,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
123,-0.3030168198412479,1.0814947916444109,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
124,0.13413904222098186,0.014811418672099739,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
125,0.39668702443538034,0.009973852354764993,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
126,-0.2797407587042245,-0.11822165505460572,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
127,-0.3098773952031787,0.9774871158217138,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
128,-0.34550249199167743,1.3064416254004763,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
129,-0.09083793455680664,-1.1220166659015651,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
130,-0.22947145196134985,0.11640031133612935,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
131,0.6439920555729072,-0.7229174447214487,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
132,-0.21031173604148498,1.277416227496468,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
133,-0.3237482312076642,0.8009159452389956,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
134,0.5080528732195949,-1.3832452470376413,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
135,1.2420096992123357,0.12607544397079884,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
136,-0.24942948937787576,0.6654640883536228,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
137,0.19932698193270965,-0.30688674143066075,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
138,-0.3354985257366438,0.23250190295216322,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
139,0.986322292359868,-0.5608589730907347,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
140,0.559320081833296,1.519294543363205,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
141,0.11590238553163129,-0.8583693016068216,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
142,-0.31496669474439276,1.5217133265218725,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
143,0.29457671550307957,-0.9406079290015121,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
144,-0.276647262904663,-0.764036758418794,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
145,-0.09645113258020455,1.5434823749498787,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
146,-0.33911592001838914,-1.0881537016802219,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
147,-0.07110442506121663,-1.5912605986830353,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
148,-0.28355773336013507,-1.5186971039230142,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
149,-0.06476774818146967,-1.5259534533990162,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
150,-0.04712983261461487,0.7283524504789745,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
151,-0.3442301671063739,1.030700345312396,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
152,-0.09131193794544916,0.34618471140952967,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
153,-0.31010192312411455,0.7452839325896461,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
154,-0.08040986000667186,0.0873749134321209,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
155,-0.3266920417266017,-1.6106108639523742,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
156,-0.2988505795305481,-0.9381891458428449,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
157,-0.2895201970383222,-1.2042552932962558,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
158,-0.2854786944614757,-0.5898843709947432,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
159,-0.16702774239439436,-0.7156610952454466,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
160,-0.28398184165523627,-0.5656965394080695,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
161,-0.19698974606595393,-1.1195978827428976,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
162,-0.34126140904066565,0.48647413461223726,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
163,0.0003453488899461386,-0.5487650572973979,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
164,-0.29755330709847394,-0.8293439037028131,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
165,-0.20562159724860138,0.829941343143004,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
166,-0.0011265563695225858,0.7331900167963092,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
167,-0.19354698461160322,0.8710606568403494,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
168,-0.2894952494915516,-1.3711513312443044,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
169,-0.33484988952060674,1.0790760084857434,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
170,-0.16448309262378732,-1.388082813354976,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
171,-0.1982870184980281,-0.5342523583453936,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
172,-0.2324901051205994,0.1212378776534641,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
173,-0.29929963537241994,-0.20287906560796373,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
174,-0.2539699428901354,-1.2163492090895927,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
175,0.18730226438925274,-0.5003893941240505,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
176,-0.2884724000739546,1.3983553854298365,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
177,2.2116958946410183,0.9025048379030253,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
178,-0.2500781255939129,0.06318708184544718,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
179,-0.3007715406318887,-1.6372174786977154,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
180,-0.3388664445506826,1.5918580381232263,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
181,-0.32888742584241965,-0.8922322658281647,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
182,-0.34176035997607884,0.29055269876018014,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
183,26.845053261268763,-0.3189806572239976,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
184,-0.11496221228403235,1.2217842148471183,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
185,-0.29670509050827154,0.48647413461223726,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
186,-0.3452280689772002,-0.7156610952454466,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
187,-0.24860622033444407,-0.9454454953188469,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
188,-0.3023432360784401,1.37658633700183,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
189,-0.341311304134207,0.02932411762410397,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
190,-0.05543736568924378,-1.2502121733109357,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
191,-0.2941604407376645,0.6751392209882923,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
192,-0.35036726361195564,-1.5041844049710098,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
193,0.002266309991286784,-0.9962399416508617,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
194,-0.28176150999264776,-0.9454454953188469,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
195,-0.3225507489626726,-0.46652642990270726,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
196,-0.320704630501644,0.8492916084123431,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
197,-0.07903774493428571,1.4588249643965208,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
198,-0.30626000092143335,-1.3203568849122895,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
199,-0.3487955681654042,-0.46652642990270726,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
200,0.10854285923428732,-0.9019073984628342,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
201,-0.339564975860261,1.635396134979239,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
202,-0.3333530367143673,-1.0397780385068744,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
203,-0.2052972791405828,0.491311700929572,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
204,-0.06623965344093843,0.4937304840882394,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
205,-0.29004409552050603,0.9170175368550295,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
206,-0.11783118016265796,1.212109082212449,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
207,-0.24316765513844074,-1.153460846964241,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
208,-0.1914763382296386,-1.3590574154509676,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
209,-0.3491198862734228,1.1419643706110951,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
210,-0.3042392496330101,-1.257468522786938,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
211,-0.3484961976041563,1.6233022191859021,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
212,0.47609506580638283,0.991999814773718,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
213,-0.34385595390481405,1.1129389727070866,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
214,0.21177580777126764,0.6195072083389427,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
215,-0.23396201038006817,-1.02526533955487,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
216,-0.33519915517539595,-0.014213979231908725,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
217,-0.2684395200171167,-1.4316209102109887,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
218,1.2686287316166274,1.4418934822858491,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
219,-0.3324798725773943,1.6208834360272346,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
220,-0.3362220045929929,-1.1099227501082283,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
221,-0.3092038114403709,-1.2792375712149442,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
222,-0.25915903261843215,-1.2477933901522684,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
223,1.4458062087818364,0.4501923872322267,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
224,-0.29458454903276565,-0.22464811403597007,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
225,-0.320629787861332,-0.23674202982930695,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
226,-0.3299102752600166,1.3161167580351458,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
227,0.2594755171967646,0.5324310146269173,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
228,-0.2292718715871846,-1.3251944512296243,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
229,-0.10129095665371211,-1.615448430269709,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
230,-0.27058500903939325,-0.29721160879599123,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
231,-0.09852177896216914,-0.24157959614664168,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
232,0.08381984038456583,-0.2923740424786565,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
233,0.5226222405336589,-1.3058441859602854,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
234,-0.33751927702506707,0.10188761238412512,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
235,-0.24920496145693985,-0.5874655878360758,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
236,-0.17408789813049041,-0.04082059397724982,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
237,-0.32996017035355785,-0.9793084595401901,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
238,0.4431892516158857,1.342723372780487,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
239,0.9887671519433925,0.03416168394143871,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
240,-0.04925037409012077,0.8251037768256694,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
241,-0.34011382188921546,-0.6019782867880801,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
242,0.09517097416521499,0.022067768148101855,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
243,-0.20120588147019502,1.427380783333845,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
244,-0.3256941398557755,1.453987398079186,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
